k,Q_D,P_D,E_TES,Qin_TES,Qout_TES,Pgrid,dB1,dB2,dCHP1,dCHP2,Qin_B1,Qin_B2,Qout_B1,Qout_B2,Qin_CHP1,Qin_CHP2,Qout_CHP1,Qout_CHP2,Pout_CHP1,Pout_CHP2
71,357.0534765,396.6608949,57.17091436830884,112.94652350000005,0.0,16.5365526703946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
72,360.5377905,396.6608949,163.91716909670834,109.46220949999997,0.0,16.5365526703946,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
73,357.0534765,396.6608949,266.82918782944324,0.0,145.0534764999999,396.6608949,1.0,1.0,0.0,-0.0,114.6125,114.6125,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
74,364.022102,396.6608949,113.19158597314077,105.97789799999998,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
75,353.569165,396.6608949,213.0547651471368,0.0,141.569165,396.6608949,1.0,1.0,0.0,-0.0,114.6125,114.6125,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
76,358.7956335,396.6608949,63.34390668084815,111.20436650000013,0.0,16.536552670394542,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309773,0.0,470.0,0.0,380.1243422296055,0.0
77,365.764259,396.6608949,168.40845506709383,0.0,153.76425899999998,396.6608949,1.0,1.0,-0.0,-0.0,114.61249999999922,114.6125,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
78,381.4436671,396.6608949,6.115368880837289,88.5563329000002,0.0,16.536552670394485,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309776,0.0,470.0,0.0,380.12434222960553,0.0
79,410.6426673,587.1223702,90.00341341341523,59.35733269999997,0.0,206.99802797039456,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
80,541.2815198,781.293796,145.8032465788306,0.0,71.2815197999998,401.16945377038934,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309886,0.0,470.0,0.0,380.1243422296107
81,510.2371802,781.293796,70.23014181490701,0.0,40.23718019999984,401.1694537703945,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309775,0.0,470.0,0.0,380.12434222960553,0.0
82,470.167779,791.3176496,27.630652052822093,0.0,0.1677789999999959,411.19330737039456,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
83,453.1732935,791.3176496,27.31667491583501,16.82670650000004,0.0,411.1933073703943,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.130977130978,0.0,470.0,0.0,380.1243422296057,0.0
