k,Q_D,P_D,E_TES,Qin_TES,Qout_TES,Pgrid,dB1,dB2,dCHP1,dCHP2,Qin_B1,Qin_B2,Qout_B1,Qout_B2,Qin_CHP1,Qin_CHP2,Qout_CHP1,Qout_CHP2,Pout_CHP1,Pout_CHP2
13,455.6758214,791.3176496,69.72529930878889,14.324178599999982,0.0,411.19330737039456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
14,473.1244571,791.3176496,82.95154930258445,0.0,3.1244570999999723,411.19330737039456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
15,481.4872323,779.3760622,79.25713308279198,0.0,11.487232300000016,399.25171997039456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
16,486.1668577,779.3760622,66.80019224773072,0.0,16.16685769999998,399.25171997039456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
17,488.5970503,779.3760622,49.491753495237276,0.0,18.597050299999978,399.25171997039456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
18,498.1615104,714.0545666,29.71792806573473,0.0,28.161510399999997,333.9302243703946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
19,371.1083804,585.2046364,0.0,95.98047760686826,0.0,208.1944914317446,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,970.4382549960451,0.0,467.08885800686824,0.0,377.0101449682554,0.0
20,373.1786634,585.2046364,90.95387954050351,96.8213366,0.0,205.0802941703946,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
21,375.2489441,585.2046364,182.2509470419028,94.75105589999998,0.0,205.0802941703946,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
22,348.3426941,396.6608949,271.13081058652654,0.0,136.34269410000002,396.6608949,1.0,1.0,0.0,0.0,114.6125,114.6125,106.00000000000001,106.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0
23,350.084851,396.6608949,126.6181139746949,119.91514899999999,0.0,16.5365526703946,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
24,350.084851,396.6608949,239.6216706391819,0.0,138.08485100000001,396.6608949,1.0,1.0,0.0,0.0,114.6125,114.6125,106.00000000000001,106.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0
25,353.569165,396.6608949,93.43685414196108,116.430835,0.0,16.5365526703946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
26,355.3113195,396.6608949,203.3040662011735,0.0,143.31131950000002,396.6608949,1.0,1.0,0.0,0.0,114.6125,114.6125,106.00000000000001,106.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0
27,357.0534765,396.6608949,51.81256969227699,112.94652350000001,0.0,16.5365526703946,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
28,362.279945,396.6608949,158.58554927624093,0.0,150.279945,396.6608949,1.0,1.0,0.0,0.0,114.6125,114.6125,106.00000000000001,106.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0
29,364.022102,396.6608949,0.0,98.77741341286296,0.0,24.239278760210482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,960.5770465112186,0.0,462.799515412863,0.0,372.42161613978953
30,364.022102,396.6608949,93.60433689103829,105.97789799999998,0.0,16.5365526703946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
31,398.210111,587.1223702,193.5652078773894,71.78988900000002,0.0,206.99802797039456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
32,525.2319391,781.293796,260.62997475260835,0.0,55.23193909999998,401.1694537703946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
33,518.7740505,781.293796,201.33629933267628,0.0,48.774050500000044,401.1694537703946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
34,513.0255398,791.3176496,149.11916367134648,0.0,43.02553980000005,411.19330737039456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
