k,Q_D,P_D,E_TES,Qin_TES,Qout_TES,Pgrid,dB1,dB2,dCHP1,dCHP2,Qin_B1,Qin_B2,Qout_B1,Qout_B2,Qin_CHP1,Qin_CHP2,Qout_CHP1,Qout_CHP2,Pout_CHP1,Pout_CHP2
122,444.1612943,396.6608949,0.0,0.0,0.0,44.17753573395271,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,917.7277333234333,0.0,444.1612943,0.0,352.4833591660473,0.0
123,426.7397318,396.6608949,0.0,0.0,0.0,62.81427085506277,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,877.6755210837212,0.0,426.7397318,0.0,333.84662404493724,0.0
124,412.8024807,396.6608949,0.0,42.34032109576132,0.0,32.43005634288261,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,942.9742443026996,0.0,455.14280179576133,0.0,364.2308385571174,0.0
125,430.2240433,396.6608949,40.12295847997581,39.775956700005466,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
126,451.1299199,396.6608949,77.61571501070387,18.87008010000364,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
127,446.512641,396.6608949,95.11042182939693,23.487359000004695,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
128,436.8855768,396.6608949,116.89333705448634,33.11442320000357,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
129,401.3612252,396.6608949,147.6904939462779,68.63877480000471,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
130,326.6620243,396.6608949,211.99797592620234,143.33797570000655,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
131,340.0834718,396.6608949,346.77189593487964,129.916528200005,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
132,311.7575129,396.6608949,468.15499733612717,158.2424871000047,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
133,311.4263396,396.6608949,615.775168259992,0.0,311.42633960000035,396.6608949,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,323.8435229,396.6608949,285.70602514071084,146.15647710000422,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
135,356.797806,396.6608949,422.78318588158595,113.20219400000411,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
136,359.9333208,396.6608949,527.9481384506328,0.0,359.9333208000003,396.6608949,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,361.6754753,396.6608949,147.3847462960407,108.32452470000476,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
138,355.1645864,396.6608949,249.30116052298163,0.0,0.0,139.38185921430113,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,713.1240972576973,0.0,355.16458639999996,0.0,257.2790356856989
139,366.3734463,396.6608949,248.057646334293,103.62655370000448,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
140,364.6312917,396.6608949,345.0199658771128,105.36870830000461,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
141,352.4361953,396.6608949,443.1495553336511,0.0,352.4361953,396.6608949,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,357.0534765,396.6608949,70.88112028664682,112.94652350000496,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
143,350.084851,396.6608949,177.55907932296674,119.91514900000465,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
144,339.6319139,396.6608949,290.3086072821782,130.36808610000548,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
145,339.6319139,396.6608949,412.40125738000285,0.0,339.6319139,396.6608949,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,336.1475999,396.6608949,53.73069031319142,133.8524001000044,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
147,308.2730979,396.6608949,180.3052315366764,161.72690209999996,0.0,16.536552670394713,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309769,0.0,470.0,0.0,380.1243422296053,0.0
148,315.2417234,396.6608949,332.66313327879465,0.0,315.2417234,396.6608949,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,316.9838804,396.6608949,0.0,139.55084522454595,0.0,30.94104433802829,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,946.1742803851115,0.0,456.53472562454596,0.0,365.7198505619717
150,310.0152548,396.6608949,132.24256746013648,159.98474520000013,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
151,323.6147762,587.1223702,283.18928562752143,146.38522380000495,0.0,206.99802797039456,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
152,421.0917485,781.293796,420.4957671004099,48.90825150000515,0.0,401.1694537703946,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
153,388.4932398,781.293796,464.745260583063,0.0,388.4932398,781.293796,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,366.8639963,791.3176496,54.50920943327459,103.1360037000041,0.0,411.19330737039456,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
155,363.3020447,791.3176496,151.97208868285628,106.69795530000334,0.0,411.19330737039456,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
156,371.3088048,791.3176496,252.32423528544837,98.69119520000521,0.0,411.19330737039456,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
157,362.1603162,791.3176496,344.5883793072255,107.83968380000482,0.0,411.19330737039456,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
158,368.678828,791.3176496,445.0616920306397,0.0,368.678828,791.3176496,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,378.2613376,779.3760622,55.72895491079076,91.73866240000453,0.0,399.25171997039456,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
160,379.3416029,779.3760622,142.385287533812,90.65839710000401,0.0,399.25171997039456,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
161,374.7201866,779.3760622,227.58568656347015,95.27981340000511,0.0,399.25171997039456,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
162,385.7629064,714.0545666,316.7404987311384,84.23709360000342,0.0,333.9302243703946,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
163,269.3108426,585.2046364,394.98619413163874,0.0,269.3108426000001,585.2046364,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,273.1409495,585.2046364,110.23961826531001,196.85905050000457,0.0,205.0802941703946,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
165,278.8861098,585.2046364,296.239285074722,191.11389020000462,0.0,205.0802941703946,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
166,270.9037174,396.6608949,475.86689929099964,0.0,270.90371739998886,396.6608949,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,269.3167901,396.6608949,189.04437192735554,200.68320990000547,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
