k,Q_D,P_D,E_TES,Qin_TES,Qout_TES,Pgrid,dB1,dB2,dCHP1,dCHP2,din_TES,dout_TES,Qin_B1,Qin_B2,Qout_B1,Qout_B2,Qin_CHP1,Qin_CHP2,Qout_CHP1,Qout_CHP2,Pout_CHP1,Pout_CHP2
115,350.6940407,396.6608949,139.2652950103125,119.3059593000068,0.0,16.536552670387323,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309928,0.0,470.0,0.0,380.1243422296127
116,354.1783523,396.6608949,248.32665324361557,115.82164770000662,0.0,16.536552670387607,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309922,0.0,470.0,0.0,380.1243422296124,0.0
117,382.0528543,396.6608949,330.42938052691807,87.94714570000647,0.0,16.53655267038772,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309919,0.0,470.0,0.0,380.1243422296123
118,400.6073867,396.6608949,394.5398066306983,69.39261330000673,0.0,16.536552670387437,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309926,0.0,470.0,0.0,380.1243422296126,0.0
119,414.5446376,396.6608949,445.1231381668141,55.45536240000675,0.0,16.536552670387437,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309926,0.0,470.0,0.0,380.1243422296126,0.0
120,404.0916982,396.6608949,18.605024024580814,0.0,404.0916982000001,396.6608949,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,423.2554178,396.6608949,62.80875058699934,46.74458220000646,0.0,16.536552670387778,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309918,0.0,470.0,0.0,380.12434222961224
122,444.1612943,396.6608949,86.98099627602491,25.838705700007623,0.0,16.536552670386527,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309946,0.0,470.0,0.0,380.1243422296135
123,426.7397318,396.6608949,86.54717674725703,0.0,0.0,62.81427085506277,-0.0,-0.0,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,877.6755210837212,0.0,426.7397318,0.0,333.84662404493724,0.0
124,412.8024807,396.6608949,140.31754625320542,57.197519300006405,0.0,16.536552670387778,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309918,0.0,470.0,0.0,380.12434222961224,0.0
125,430.2240433,396.6608949,300.61533209998623,169.89521262762676,0.0,0.0,-0.0,-0.0,1.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,568.5347043701798,604.3406378827765,292.2723513855917,307.846904542035,190.0,206.66089490000007
126,451.1299199,396.6608949,316.9978411317013,18.87008010000762,0.0,16.536552670386527,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309946,0.0,470.0,0.0,380.1243422296135
127,446.512641,396.6608949,460.978883540885,153.60661492762665,0.0,0.0,-0.0,-0.0,1.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,604.340637882776,568.5347043701798,307.84690454203485,292.2723513855917,206.6608948999999,190.0
128,436.8855768,396.6608949,490.05992796663855,33.11442320000664,0.0,16.536552670387493,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309924,0.0,470.0,0.0,380.1243422296125,0.0
129,401.3612252,396.6608949,552.6598342047994,68.6387748000067,0.0,16.536552670387493,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309924,0.0,470.0,0.0,380.1243422296125,0.0
130,326.6620243,396.6608949,206.90687532827872,0.0,326.6620243,396.6608949,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,340.0834718,396.6608949,328.9875866286831,129.91652820000644,0.0,16.536552670387778,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309918,0.0,470.0,0.0,380.12434222961224,0.0
132,311.7575129,396.6608949,0.0,0.0,311.75751290000017,396.6608949,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,311.4263396,396.6608949,0.0,0.0,0.0,186.17089551763743,-0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,612.5697673101673,0.0,311.4263396,0.0,210.48999938236258
134,323.8435229,396.6608949,0.0,0.0,0.0,172.88760039916735,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,641.1169002640003,0.0,323.8435229,0.0,223.77329450083266
135,356.797806,396.6608949,0.0,0.0,0.0,137.63472080006278,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,716.8788728728728,0.0,356.7978059999999,0.0,259.02617409993724
136,359.9333208,396.6608949,0.0,0.0,0.0,134.28050048854243,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,724.0874286066286,0.0,359.9333208,0.0,262.3803944114576
137,361.6754753,396.6608949,0.0,0.0,0.0,132.41682884849575,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,728.0926458073459,0.0,361.6754753,0.0,264.24406605150426,0.0
138,355.1645864,396.6608949,0.0,0.0,0.0,139.38185921430113,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,713.1240972576973,0.0,355.16458639999996,0.0,257.2790356856989,0.0
139,366.3734463,396.6608949,78.87493037911003,83.2339810818539,0.0,38.35152904363281,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,930.2484057992879,0.0,449.6074273818539,0.0,358.3093658563672,0.0
140,364.6312917,396.6608949,178.33197878909795,105.36870830000674,0.0,16.536552670387437,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309926,0.0,470.0,0.0,380.1243422296126
141,352.4361953,396.6608949,288.84940953873325,117.56380470000681,0.0,16.536552670387323,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309928,0.0,470.0,0.0,380.1243422296127
142,357.0534765,396.6608949,394.4401629518683,112.94652350000655,0.0,16.536552670387664,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.130977130992,0.0,470.0,0.0,380.12434222961235,0.0
143,350.084851,396.6608949,506.1079515744292,119.91514900000647,0.0,16.536552670387664,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.130977130992,0.0,470.0,0.0,380.12434222961235,0.0
144,339.6319139,396.6608949,503.5837276352028,0.0,0.0,155.9979522372692,-0.0,-0.0,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,677.4144474705474,0.0,339.6319139,0.0,240.6629426627308,0.0
145,339.6319139,396.6608949,624.6126663018496,130.36808610000702,0.0,16.536552670387152,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309932,0.0,470.0,0.0,380.12434222961286,0.0
146,336.1475999,396.6608949,748.3398074477118,133.8524001000066,0.0,16.53655267038755,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309923,0.0,470.0,0.0,380.12434222961247,0.0
147,308.2730979,396.6608949,420.9193439055366,0.0,308.27309790000027,396.6608949,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,315.2417234,396.6608949,418.81999991960527,0.0,0.0,182.08938461607653,-0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,621.3413434379435,0.0,315.2417234,0.0,214.5715102839235
149,316.9838804,396.6608949,416.73112645548525,0.0,0.0,180.22571030165227,-0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,625.3465663861663,0.0,316.9838803999999,0.0,216.43518459834775
150,310.0152548,396.6608949,414.6526712912316,0.0,0.0,187.68040499194694,-0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,609.3256801108801,0.0,310.0152548,0.0,208.98048990805307
151,323.6147762,587.1223702,72.78764986473448,0.0,323.6147762000003,587.1223702,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,421.0917485,781.293796,118.77149512762131,48.908251500005775,0.0,401.1694537703885,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309903,0.0,470.0,0.0,380.12434222961156,0.0
153,388.4932398,781.293796,195.41728568692685,81.50676020000608,0.0,401.16945377038815,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309911,0.0,470.0,0.0,380.1243422296119
154,366.8639963,791.3176496,292.17730115155484,103.13600370000614,0.0,411.193307370388,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309913,0.0,470.0,0.0,380.12434222961195,0.0
155,363.3020447,791.3176496,391.8301324924719,106.6979553000063,0.0,411.19330737038786,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309916,0.0,470.0,0.0,380.1243422296121,0.0
156,371.3088048,791.3176496,0.0,0.0,371.3088048000002,791.3176496,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,362.1603162,791.3176496,0.0,0.0,0.0,526.5549244770616,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,729.2072961510962,0.0,362.1603162,0.0,264.7627251229383,0.0
158,368.678828,791.3176496,95.21034021607608,100.47217307517556,0.0,412.10152487844306,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,975.1791266509553,0.0,469.15100107517554,0.0,379.2161247215569,0.0
159,378.2613376,779.3760622,181.66968929872587,91.73866240000606,0.0,399.25171997038814,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.130977130991,0.0,470.0,0.0,380.12434222961184,0.0
160,379.3416029,779.3760622,266.67412990321577,90.65839710000594,0.0,399.25171997038825,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309907,0.0,470.0,0.0,380.1243422296117,0.0
161,374.7201866,779.3760622,355.6339969830267,95.27981340000613,0.0,399.2517199703881,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309911,0.0,470.0,0.0,380.1243422296119,0.0
162,385.7629064,714.0545666,433.6857738681042,84.23709360000649,0.0,333.9302243703878,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309918,0.0,470.0,0.0,380.12434222961224
163,269.3108426,585.2046364,148.7451926042031,0.0,269.3108426000001,585.2046364,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,273.1409495,585.2046364,334.5526588518426,196.85905050000687,0.0,205.08029417038733,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309928,0.0,470.0,0.0,380.1243422296127
165,278.8861098,585.2046364,40.052433557436984,0.0,278.8861098,585.2046364,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,270.9037174,396.6608949,228.52207311584135,199.0962826000069,0.0,16.536552670387266,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.130977130993,0.0,470.0,0.0,380.12434222961275,0.0
167,269.3167901,396.6608949,417.55553468180375,200.68320990000447,0.0,16.536552670389824,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309874,0.0,470.0,0.0,380.1243422296102
